total_bill,tip,dessert,day,time,size
11.73151642551028,1.526983293392678,No,Thur,Lunch,2
10.6011312002465,1.703270586541283,No,Thur,Lunch,2
6.814390269760481,2.1096357334283433,No,Thur,Lunch,2
13.617064955967004,2.510681435047002,No,Sun,Dinner,2
12.313049560673695,2.0206645171221203,No,Sun,Dinner,2
16.49183449102381,3.0034085773803993,No,Sun,Dinner,3
22.780421763614086,1.7057771849337835,No,Sun,Dinner,4
18.48369807240929,1.9080199280611427,No,Sun,Dinner,4
32.545902303609274,3.6630810711800392,No,Sun,Dinner,5
44.56075602458042,3.81453837359054,No,Sun,Dinner,6
23.98147140309046,3.4930894171430493,No,Sun,Dinner,4
14.572490083265746,2.55889347824427,No,Sun,Dinner,2
15.4780327459261,2.1093032078049627,No,Sun,Dinner,4
20.167949142675113,3.2081705830996197,No,Sun,Dinner,4
13.689755279877017,2.639997989232306,No,Sun,Dinner,2
17.16158503946188,2.0009441555671637,No,Sun,Dinner,3
14.388276853820571,2.093051313898234,No,Sun,Dinner,2
18.632316608354053,2.9993586917169726,Yes,Sun,Dinner,2
23.1134781687183,2.788177931514604,No,Sun,Dinner,3
20.28053079155342,2.0795971714534365,No,Sun,Dinner,2
31.533460066168526,3.0718655995931465,No,Sun,Dinner,4
10.445702503293157,1.5680871645460357,Yes,Sat,Dinner,2
11.5096463116021,1.8355714189540546,Yes,Sat,Dinner,2
46.81780656443141,7.118672693513054,Yes,Sat,Dinner,3
16.430582610187756,3.2202910637430198,Yes,Sat,Dinner,2
7.202480367008457,5.291793916808446,Yes,Sun,Dinner,2
29.95816200930051,2.4943977109911635,Yes,Sun,Dinner,2
15.276291355892802,4.124073576083969,Yes,Sun,Dinner,2
30.24170458866777,2.0777914733777485,Yes,Sun,Dinner,2
16.907886671555158,1.866406804617763,Yes,Sun,Dinner,2
13.207991095241635,1.8718698548096038,Yes,Sun,Dinner,2
9.767334193875676,3.63311075285445,Yes,Sun,Dinner,2
32.41784196029446,2.381531360359916,Yes,Sun,Dinner,2
32.33753147016988,2.786881969252799,Yes,Sun,Dinner,4
24.245590596760294,5.048957934790987,Yes,Sun,Dinner,2
47.650072184902164,2.5508634045868246,Yes,Sun,Dinner,3
24.60010837411258,5.575590847436514,Yes,Sun,Dinner,4
42.62922008696463,2.019756880045071,Yes,Sun,Dinner,2
22.37750758871265,3.899054711416415,No,Sun,Dinner,5
21.389294889498235,3.2543306653231068,Yes,Sun,Dinner,3
27.490265934855884,1.6094437960169445,Yes,Sun,Dinner,5
18.30106960842756,3.187568850764145,Yes,Sun,Dinner,3
20.991658490723307,3.195832821676705,Yes,Sun,Dinner,3
15.413000281597425,1.4889729909389748,Yes,Sun,Dinner,2
18.70223454754083,4.443690719926846,Yes,Thur,Lunch,2
26.62226154171834,1.9769440221715715,Yes,Thur,Lunch,2
16.048756033899284,1.9126587869884548,Yes,Thur,Lunch,2
17.009288894175487,4.041952751783921,Yes,Thur,Lunch,2
7.892495663642432,1.5028139226472954,No,Thur,Lunch,2
9.574725002792913,2.10875702627884,Yes,Thur,Lunch,2
42.135683381517204,3.9605629571571077,Yes,Thur,Lunch,4
13.800380717863845,1.9847678355921485,Yes,Thur,Lunch,2
13.798934392020637,1.9001080448090253,Yes,Thur,Lunch,2
19.15573047086459,4.327178232971927,Yes,Thur,Lunch,3
12.306454172802075,1.8601870944154868,Yes,Thur,Lunch,2
12.687003087003431,2.0904786907731894,Yes,Thur,Lunch,2
16.521931645552456,2.631010875746232,Yes,Thur,Lunch,2
20.316508330264977,3.678274987043056,Yes,Thur,Lunch,4
17.819755107051428,3.2850707807754627,Yes,Thur,Lunch,3
28.747889831032925,2.963796032579415,Yes,Sat,Dinner,3
40.20131489097741,2.116994369135841,Yes,Sat,Dinner,4
26.386474103481724,1.8806829112982144,Yes,Sat,Dinner,2
13.60936333103891,2.32106401062609,Yes,Sat,Dinner,2
28.793432571622173,1.6356460674046598,Yes,Sat,Dinner,3
25.98870373961104,4.747700792673645,Yes,Sat,Dinner,4
51.031532026679294,6.991408149486129,No,Sat,Dinner,4
14.12797420232298,2.659865084760465,Yes,Sat,Dinner,2
27.515745462074126,5.160340872281199,Yes,Sat,Dinner,3
13.661246573792488,1.0744376762684125,Yes,Sat,Dinner,2
28.541557281455585,2.760383833576708,Yes,Sat,Dinner,5
11.51694848368472,1.5792732418772282,Yes,Sat,Dinner,2
7.636015169362981,1.5398712855085626,Yes,Sat,Dinner,2
30.957022447192234,2.248047842544707,Yes,Sat,Dinner,4
12.39795694346607,2.3431694527663494,Yes,Fri,Lunch,2
13.8066878466705,3.4109159689602406,Yes,Fri,Lunch,2
7.936730567955498,2.067937386336378,Yes,Fri,Lunch,1
16.909276599998183,2.903959138894666,No,Fri,Lunch,3
13.956352356608352,1.7286032440319643,Yes,Fri,Lunch,2
17.63098282449327,2.6621281436664224,Yes,Fri,Lunch,2
11.087889888327782,1.9091332453159342,Yes,Fri,Lunch,2
21.02126777475096,2.7672870783541246,No,Sat,Dinner,4
12.36254485573287,2.8724819190681057,No,Sat,Dinner,2
20.568901799200088,2.219907946504379,Yes,Sat,Dinner,2
22.652986273995836,1.721049456067394,Yes,Sat,Dinner,4
15.6886519678785,2.845674668879885,Yes,Sat,Dinner,3
11.965247954461148,3.162621940629409,No,Sat,Dinner,2
11.183774182466024,1.3974245514953956,No,Sat,Dinner,2
16.625727611519057,3.1020706986798667,Yes,Sat,Dinner,2
9.109835336022254,1.1930613483799741,No,Sat,Dinner,2
13.731146259300191,0.9531912663224291,Yes,Sat,Dinner,2
32.73399616710654,0.8495198255871674,Yes,Sat,Dinner,2
34.28747880646345,3.553632873742359,No,Sat,Dinner,3
26.20423530066436,5.1345258589829,No,Sat,Dinner,3
29.143570889830833,1.6415046513407574,Yes,Sat,Dinner,2
24.537456808761597,1.7523212712768925,Yes,Sat,Dinner,2
17.83225898980326,1.6594694259876852,No,Sat,Dinner,2
18.81872749932347,3.0438927959308884,No,Thur,Dinner,2
15.639562910339762,1.0805094268295594,No,Sun,Dinner,2
11.06616796531837,1.704561107293431,No,Sun,Dinner,3
23.052283368390555,2.7053030712128234,No,Sun,Dinner,3
23.362873617381474,3.025759416861626,No,Sun,Dinner,2
25.99579316044777,3.0599488972255027,No,Sun,Dinner,4
26.689007625921167,3.6723869040494748,No,Sun,Dinner,4
8.174477715603379,1.9336546861785637,No,Sun,Dinner,2
28.92437947348326,2.803802860420178,No,Sun,Dinner,4
14.925934641367666,1.8014065577959828,No,Sun,Dinner,2
13.776627702598049,3.1215319371687813,No,Sun,Dinner,2
9.812981394410311,1.6365908979530661,No,Sun,Dinner,2
32.70458898871713,3.58795262697721,No,Sun,Dinner,4
15.7919802260353,1.6658337596723929,No,Sun,Dinner,2
19.55315099235077,3.0140967831231333,No,Sun,Dinner,4
15.876360538296595,2.9294999786979132,No,Sun,Dinner,2
23.427414313954575,3.137467394774419,No,Sun,Dinner,2
10.949500502251688,1.7153531268409898,No,Sun,Dinner,3
17.30275418298691,3.55683665799399,No,Sun,Dinner,3
15.880268711972516,3.3734395269998125,No,Sun,Dinner,3
19.50161141626274,3.4501843854572463,No,Sat,Dinner,3
17.688889671312403,4.428792584782549,No,Sat,Dinner,2
20.82798085774542,2.4756902109253383,No,Sat,Dinner,2
14.679452819354152,2.149249136249458,No,Sat,Dinner,2
42.74610746531005,5.430353704895419,No,Sat,Dinner,4
19.230348637782242,3.1843024649662164,No,Sat,Dinner,2
18.587936581866806,2.2077391263456394,No,Sat,Dinner,4
14.314430676254215,1.9358179755311085,No,Sat,Dinner,2
13.531491754390645,1.9026030281154664,No,Sat,Dinner,2
22.821363329352966,3.9854143142334864,No,Sat,Dinner,2
17.977146550385392,2.833125624086278,No,Sat,Dinner,2
9.622946856760457,1.4697530402751289,No,Sat,Dinner,2
20.070402156515605,2.0293061068800267,No,Sat,Dinner,4
16.183357088646094,2.7257315287266364,No,Sat,Dinner,2
21.09430224142236,2.0411307550815394,No,Sat,Dinner,4
18.309835445381243,3.211119769822381,No,Sat,Dinner,2
24.791714937808937,2.85411792484058,No,Sat,Dinner,3
14.980441074013903,1.8766391516658327,No,Sat,Dinner,3
15.545181436867345,3.3237894288311782,No,Sat,Dinner,3
19.288581648162197,2.44925136882158,No,Sat,Dinner,3
31.378211249214125,3.7097866036771885,No,Sat,Dinner,3
15.605385346929301,2.3076908226536665,No,Sat,Dinner,3
16.284641449327875,2.7466584578642776,No,Sun,Dinner,2
14.998935336182672,3.1767532458253402,No,Sun,Dinner,2
10.253460530378034,1.282780625815843,No,Sun,Dinner,2
33.35383470678496,4.140294138150428,No,Sun,Dinner,4
18.434036442015525,3.133910043139559,No,Sun,Dinner,2
21.563016860246567,3.9992954555186238,No,Sun,Dinner,2
32.43096567560746,4.643582078135122,No,Sun,Dinner,4
30.681775704676184,1.5892147416403706,No,Sun,Dinner,3
17.53372019211236,3.112648522094499,No,Sun,Dinner,2
11.985001556093158,2.5616372288135882,No,Sun,Dinner,2
11.22532883474645,2.746776020391704,No,Sun,Dinner,2
35.40217659974043,4.039204385821071,No,Sun,Dinner,4
10.56846698696076,1.5099438165957608,No,Sun,Dinner,2
26.0604067688926,3.8243401244474233,No,Sun,Dinner,4
18.624217081841227,3.79562971002777,No,Sun,Dinner,2
36.8694536570299,2.1775561915218,Yes,Sat,Dinner,4
26.020171447175475,1.1962364329573476,No,Sat,Dinner,2
10.836960031375185,1.767129382471524,Yes,Sat,Dinner,2
51.64984256725137,4.663068362136255,No,Sat,Dinner,4
22.199103454897383,2.631801877718705,Yes,Sat,Dinner,2
14.749444091578141,2.0321259826327345,Yes,Sat,Dinner,2
10.724724263841773,1.9754452200105537,Yes,Sat,Dinner,2
17.250677431863313,4.037359563501407,Yes,Sat,Dinner,4
18.063401387449765,2.8730303878999197,No,Sat,Dinner,3
20.193541725797896,2.441422845829484,No,Sat,Dinner,3
15.69344770326158,2.5851390364171225,No,Sat,Dinner,2
3.3385249149595406,1.0951962469793939,Yes,Sat,Dinner,1
21.462120708699576,1.6658503757642527,No,Sat,Dinner,2
15.110233924599264,2.285672701304926,Yes,Sat,Dinner,2
12.199823636657628,1.8628592971774953,No,Sat,Dinner,2
15.489948438153284,2.982233283809459,No,Sat,Dinner,3
25.962777605988553,2.6412408755052486,Yes,Sat,Dinner,2
24.87647773042744,3.895951512743254,Yes,Sat,Dinner,2
14.695740418272838,2.158252286480871,No,Sat,Dinner,2
9.658301042274603,1.231432843884341,No,Sat,Dinner,2
19.040174876195078,3.2873336433817624,Yes,Sat,Dinner,2
28.67038681334862,3.296101912885647,No,Thur,Lunch,4
22.91949105365634,2.6164184636171677,No,Thur,Lunch,2
17.43331124075524,2.713784107754467,No,Thur,Lunch,2
18.827170296765907,2.737139195537411,Yes,Thur,Lunch,2
16.784806239520815,3.5770194667847637,No,Thur,Lunch,2
10.396528491402771,1.8721540785455442,No,Thur,Lunch,1
33.86153328243345,3.7155184009296423,Yes,Thur,Lunch,2
14.86977148239754,1.9360108672466019,No,Thur,Lunch,2
33.82903496068432,3.577896118003686,No,Thur,Lunch,4
13.767266222495046,1.8060566260688447,No,Thur,Lunch,2
17.09607946491632,4.247684367925289,No,Thur,Lunch,2
22.39569635634527,4.904898561263995,No,Thur,Lunch,2
22.300283190749983,2.6452798450817654,No,Thur,Lunch,2
26.15200607802238,2.3438469486785687,Yes,Fri,Dinner,2
22.187892611600795,2.9017941650802057,No,Fri,Dinner,2
6.160226991220695,1.0285491653269412,Yes,Fri,Dinner,2
14.952215307321262,4.187508819290842,Yes,Fri,Dinner,2
20.55485458762999,3.010397099768024,No,Fri,Dinner,2
43.82497918710925,3.4882037508811674,Yes,Fri,Dinner,4
28.362177579505172,3.64535043751437,Yes,Fri,Dinner,2
12.92754426269589,1.4590739467195637,Yes,Fri,Dinner,2
21.43296214524888,2.552599392534889,Yes,Fri,Dinner,2
11.486609189485234,1.4795786882302338,No,Fri,Dinner,2
12.443084002787586,2.663400330020163,Yes,Fri,Dinner,2
14.57134614244093,2.7478582972751955,Yes,Fri,Dinner,2
45.2726650935879,1.6487176048461105,Yes,Sat,Dinner,3
20.330094425130323,3.094478931294676,Yes,Sat,Dinner,2
22.920057252955267,3.3310263729085463,No,Sat,Dinner,2
16.739429279980925,1.7192229395412382,Yes,Sat,Dinner,2
21.483772197675375,3.564749501037179,Yes,Sat,Dinner,2
22.796160238235448,3.972487627771423,Yes,Sat,Dinner,2
19.012068347235335,3.9975585054744647,No,Sat,Dinner,2
13.73838122423605,4.2538423757842985,Yes,Sat,Dinner,2
15.325915179081917,3.169258690177549,No,Sat,Dinner,2
6.784378330624229,0.9105086588159622,No,Sat,Dinner,1
41.752546727954126,2.9603303181742606,No,Sun,Dinner,3
24.123413926841437,2.3725151388078873,No,Sun,Dinner,2
27.044641690445484,3.6767417873684187,No,Sun,Dinner,3
15.629156487011132,3.17298192461793,No,Sun,Dinner,2
31.34610608007316,3.7958007639356213,No,Sun,Dinner,4
10.208979349587073,1.55683846164046,No,Thur,Lunch,2
11.290073807948918,1.7812000298270205,No,Thur,Lunch,2
24.714828040799002,2.624091833228619,No,Thur,Lunch,4
12.394428397700523,2.211631622781703,No,Thur,Lunch,2
12.341010805185002,1.8437068038691766,No,Thur,Lunch,2
14.907822636947179,2.4036938964983583,No,Thur,Lunch,2
15.70316832171778,1.9422080823468262,No,Thur,Lunch,2
12.231933540361517,2.3001604056184433,No,Thur,Lunch,2
30.45185815782925,2.952062644177755,No,Thur,Lunch,6
8.18438252508696,1.5708259440720043,No,Thur,Lunch,2
15.890373586419138,2.1761289859911286,No,Thur,Lunch,2
11.284927756698673,1.8587540981431967,No,Thur,Lunch,2
21.288889536320614,1.7329161073742405,No,Thur,Lunch,3
19.529114460863315,1.4030469277002795,No,Thur,Lunch,2
21.535806736195184,2.3630119412912385,No,Thur,Lunch,2
11.230364557052706,1.5267793455322123,No,Thur,Lunch,2
11.472015676860778,1.8906727593554895,No,Thur,Lunch,2
16.575381870570645,2.949626901228834,No,Thur,Lunch,2
8.577479395844735,1.188618515185722,No,Thur,Lunch,2
10.469696136332328,2.0371511738328354,No,Thur,Lunch,2
13.132684446849362,1.8841009609619659,No,Thur,Lunch,2
16.78191660061553,1.9679031140611662,Yes,Thur,Lunch,2
11.928019114702979,2.9949421440364126,No,Thur,Lunch,2
17.6538777548138,3.8373734982980476,No,Thur,Lunch,2
37.386288939891976,4.544926660090094,No,Thur,Lunch,6
43.23634840990579,3.598072404078335,No,Thur,Lunch,5
26.46770516171273,4.632638814862673,No,Thur,Lunch,6
17.00041102872213,2.2134412446843834,No,Thur,Lunch,2
8.822701242686101,1.5463390526661729,No,Thur,Lunch,2
19.28308808348236,1.4164524340086324,No,Thur,Lunch,3
11.5273079851861,1.4742141133047708,No,Thur,Lunch,2
9.328974592145684,1.7771924277804605,No,Thur,Lunch,2
8.11457732334332,2.1249642109029647,No,Thur,Lunch,2
14.502405011742823,2.582475008917222,No,Sun,Dinner,2
13.018601473189763,1.9481503841038952,No,Sun,Dinner,2
18.847671349783813,2.610164970088657,No,Sun,Dinner,3
25.47430692082748,1.5605946923892289,No,Sun,Dinner,4
20.81503229965366,1.706720778409537,No,Sun,Dinner,4
31.256395050526653,3.9034182045032324,No,Sun,Dinner,5
48.907129682214624,3.4857534745877654,No,Sun,Dinner,6
27.13701605250324,2.92523068442519,No,Sun,Dinner,4
12.829982387378099,2.8084858565647397,No,Sun,Dinner,2
16.564705998044385,2.1461604438250914,No,Sun,Dinner,4
19.89765386699474,3.7239901462330542,No,Sun,Dinner,4
12.750248328726796,2.722772047411109,No,Sun,Dinner,2
15.434635850709267,2.144191494899444,No,Sun,Dinner,3
12.655626178203036,1.8362628101630791,No,Sun,Dinner,2
16.02572641984142,3.292419638087776,Yes,Sun,Dinner,2
24.971990364779792,3.1175807640978306,No,Sun,Dinner,3
19.60800867431311,2.366902488118599,No,Sun,Dinner,2
31.1206362809476,3.3377864271511113,No,Sun,Dinner,4
11.075957550174166,1.6328677080362903,Yes,Sat,Dinner,2
11.33627588382054,1.8725459409730247,Yes,Sat,Dinner,2
51.823306445136204,6.767133194369119,Yes,Sat,Dinner,3
16.16485810547945,3.458507172423772,Yes,Sat,Dinner,2
7.6191730519874765,5.58922201140559,Yes,Sun,Dinner,2
34.10082580379059,2.161307015204053,Yes,Sun,Dinner,2
16.501030427846263,4.367023498661504,Yes,Sun,Dinner,2
33.284494733275615,2.399727243114392,Yes,Sun,Dinner,2
17.841925719928085,2.039961645853718,Yes,Sun,Dinner,2
13.292883604402236,1.8315316373830837,Yes,Sun,Dinner,2
9.210171270096923,3.956045646967106,Yes,Sun,Dinner,2
35.45713879492543,2.4130041588548736,Yes,Sun,Dinner,2
36.819698145694865,2.6236671767513307,Yes,Sun,Dinner,4
23.408349202703093,4.693960169212821,Yes,Sun,Dinner,2
46.03177659405199,2.746566247616931,Yes,Sun,Dinner,3
23.18051428991214,5.640225323742225,Yes,Sun,Dinner,4
36.68248514376906,2.3157591753896507,Yes,Sun,Dinner,2
19.850073315054036,4.701946734767079,No,Sun,Dinner,5
19.625818872450647,3.159668610838357,Yes,Sun,Dinner,3
30.583769057973207,1.5739096312773553,Yes,Sun,Dinner,5
16.346917912274588,3.171489011638209,Yes,Sun,Dinner,3
20.793138958950053,3.24990639681621,Yes,Sun,Dinner,3
16.451483851410384,1.36427438003577,Yes,Sun,Dinner,2
20.473509876184234,3.516587133390469,Yes,Thur,Lunch,2
30.745982397019354,1.9415684855763424,Yes,Thur,Lunch,2
16.88846026294901,2.193251235488218,Yes,Thur,Lunch,2
18.175678533374285,3.851819549040994,Yes,Thur,Lunch,2
7.310325864595992,1.4194818456341018,No,Thur,Lunch,2
10.05511284162498,1.9032010218146982,Yes,Thur,Lunch,2
43.46046508978107,3.2644444814474816,Yes,Thur,Lunch,4
13.490667726419435,1.9294270406587295,Yes,Thur,Lunch,2
13.543359358635222,2.102899735296772,Yes,Thur,Lunch,2
19.85871824959251,4.138217638184737,Yes,Thur,Lunch,3
12.726440363468626,1.9344332285032857,Yes,Thur,Lunch,2
12.703429561567942,1.9706939151447174,Yes,Thur,Lunch,2
15.911413025735984,2.3099966492471675,Yes,Thur,Lunch,2
21.00202268020705,3.1668051601102114,Yes,Thur,Lunch,4
16.874744225307634,3.4066982973424085,Yes,Thur,Lunch,3
25.818123822173334,2.8846705359974214,Yes,Sat,Dinner,3
42.44215608846885,2.343409548454019,Yes,Sat,Dinner,4
22.348746407970527,1.8800022496387643,Yes,Sat,Dinner,2
13.38235981092587,2.248760485430268,Yes,Sat,Dinner,2
28.81497078384687,1.8555923626030626,Yes,Sat,Dinner,3
24.989601254178197,4.769121648922261,Yes,Sat,Dinner,4
49.39754868378286,6.863175405472988,No,Sat,Dinner,4
13.008809894695181,2.5114856387366435,Yes,Sat,Dinner,2
29.838926850686285,6.061398726245028,Yes,Sat,Dinner,3
12.749480992544838,1.1660037519866353,Yes,Sat,Dinner,2
29.49359801454211,2.4523131008262364,Yes,Sat,Dinner,5
11.460797690339378,1.4232136511459181,Yes,Sat,Dinner,2
8.372893206891693,1.3565141022522476,Yes,Sat,Dinner,2
32.67710968257543,2.2250884925077075,Yes,Sat,Dinner,4
11.831742691077768,2.1259088843662237,Yes,Fri,Lunch,2
14.671539292917918,3.7965174372458788,Yes,Fri,Lunch,2
8.949705425560893,2.105630730577814,Yes,Fri,Lunch,1
15.729676304834104,2.7434058237399386,No,Fri,Lunch,3
13.556971440394717,1.6254372392420533,Yes,Fri,Lunch,2
15.320060424505355,2.6269943426501703,Yes,Fri,Lunch,2
11.017241177861083,1.9696271078476189,Yes,Fri,Lunch,2
18.465826752531335,2.880754079798226,No,Sat,Dinner,4
12.44047682877644,2.5985725284399472,No,Sat,Dinner,2
24.020188275060907,2.5884497539123763,Yes,Sat,Dinner,2
21.685412443244225,1.827570527828414,Yes,Sat,Dinner,4
14.663760517965601,3.2793655744635704,Yes,Sat,Dinner,3
11.25302577026076,3.318637312949554,No,Sat,Dinner,2
9.707784147645368,1.5319050367048013,No,Sat,Dinner,2
16.98399480026541,3.0234238189995466,Yes,Sat,Dinner,2
9.324908083766656,1.2965249430979469,No,Sat,Dinner,2
12.70108987088506,0.9700789210230113,Yes,Sat,Dinner,2
29.770290304189924,0.9429165075171463,Yes,Sat,Dinner,2
34.6736224938368,3.537193460462388,No,Sat,Dinner,3
29.82991544411377,4.710145903169378,No,Sat,Dinner,3
28.074973495197888,1.6886146530810924,Yes,Sat,Dinner,2
23.072708137689755,1.5637305033692959,Yes,Sat,Dinner,2
16.629843173643618,1.8946570576935822,No,Sat,Dinner,2
18.69620226317073,2.787019217424078,No,Thur,Dinner,2
15.994883054804689,0.9374475851867121,No,Sun,Dinner,2
10.82603906580945,1.7920332363258225,No,Sun,Dinner,3
20.64836516252555,2.7122481498003594,No,Sun,Dinner,3
21.837226622896594,2.601352138819988,No,Sun,Dinner,2
26.822055181343945,3.3516786986830556,No,Sun,Dinner,4
24.24110028132569,3.6521855720546084,No,Sun,Dinner,4
8.7644445910331,2.052510556960139,No,Sun,Dinner,2
25.02194998368476,2.5758411756318744,No,Sun,Dinner,4
13.669308416552058,1.9574637057661721,No,Sun,Dinner,2
13.515558375360614,3.0467643121824484,No,Sun,Dinner,2
10.923397025315465,1.837346921430903,No,Sun,Dinner,2
33.39027276050802,3.4110042758990433,No,Sun,Dinner,4
16.778010202243202,1.4200698519284036,No,Sun,Dinner,2
19.84889963680565,3.0894121897119833,No,Sun,Dinner,4
15.572075994564466,3.0611135543053853,No,Sun,Dinner,2
21.33942851465288,3.2539302523232596,No,Sun,Dinner,2
10.015458899666255,1.7074385826450442,No,Sun,Dinner,3
15.588328968542486,3.7487671796045716,No,Sun,Dinner,3
18.384427998857575,3.619656086874733,No,Sun,Dinner,3
20.778144447496917,2.8356928441800093,No,Sat,Dinner,3
16.85356193394899,3.7011360374827222,No,Sat,Dinner,2
21.690017539333862,2.189706131058995,No,Sat,Dinner,2
15.122384742063966,2.4405679782620155,No,Sat,Dinner,2
37.206772343839205,5.588227883809205,No,Sat,Dinner,4
21.496382582684408,2.7860404907469043,No,Sat,Dinner,2
18.15377376610897,2.3382711360252033,No,Sat,Dinner,4
12.875518009622251,1.9215076275984753,No,Sat,Dinner,2
13.91235529654597,1.981929110229796,No,Sat,Dinner,2
23.14545705397173,3.5793471302015187,No,Sat,Dinner,2
21.461797371160724,2.415847817991124,No,Sat,Dinner,2
9.964719675951367,1.4003793151233603,No,Sat,Dinner,2
17.785705283357096,2.6164016496644855,No,Sat,Dinner,4
16.267048647543522,3.1035062749768354,No,Sat,Dinner,2
18.956913145676065,2.24899054075323,No,Sat,Dinner,4
16.1603436552761,3.5885422362126755,No,Sat,Dinner,2
22.082371604479167,3.3053497921300803,No,Sat,Dinner,3
15.565728331895915,1.8416779172848403,No,Sat,Dinner,3
18.361436205453135,2.7859258824376463,No,Sat,Dinner,3
19.035026031434317,2.211686376157754,No,Sat,Dinner,3
30.238055343719374,3.399849130026225,No,Sat,Dinner,3
17.435077448228643,2.2623500186469565,No,Sat,Dinner,3
15.90809674053824,2.667788669531944,No,Sun,Dinner,2
12.96465868251735,3.0585508202841276,No,Sun,Dinner,2
10.379941225393091,1.4067676102590003,No,Sun,Dinner,2
32.524227363321884,4.444714309510232,No,Sun,Dinner,4
17.108213597352517,3.042624094262849,No,Sun,Dinner,2
22.17347675160457,4.242860518268606,No,Sun,Dinner,2
31.461055890924623,4.605884479159602,No,Sun,Dinner,4
31.14355606508231,1.5741394777224933,No,Sun,Dinner,3
18.53043181054056,2.8025257140802267,No,Sun,Dinner,2
13.01303938665362,2.611451207574063,No,Sun,Dinner,2
11.16051627779205,2.506010100584885,No,Sun,Dinner,2
36.93843725508708,4.036763354105934,No,Sun,Dinner,4
9.077698289576272,1.649840769165014,No,Sun,Dinner,2
24.092708474212145,3.842051979649749,No,Sun,Dinner,4
18.779945951240293,3.5588149170434416,No,Sun,Dinner,2
38.59691613526334,2.161025645060024,Yes,Sat,Dinner,4
27.176511173037667,1.2785829258335928,No,Sat,Dinner,2
11.899791934078566,1.867233095982522,Yes,Sat,Dinner,2
45.52194997563468,4.604515031462538,No,Sat,Dinner,4
20.445210187831737,2.7722953027201553,Yes,Sat,Dinner,2
14.227382757853775,2.0002254204429417,Yes,Sat,Dinner,2
11.346589742174272,2.1278452195863413,Yes,Sat,Dinner,2
18.132121793323456,3.548613642573827,Yes,Sat,Dinner,4
17.575913863379327,2.574650529008669,No,Sat,Dinner,3
21.358411594856555,2.4705421598080997,No,Sat,Dinner,3
16.195641979305115,2.4029077238747125,No,Sat,Dinner,2
3.2182915781824404,1.087280519387265,Yes,Sat,Dinner,1
21.562439381891625,1.592123137682274,No,Sat,Dinner,2
14.030548255993699,1.9351422508265146,Yes,Sat,Dinner,2
12.911795965581137,1.852343384090139,No,Sat,Dinner,2
18.115820925500334,2.7252875939985417,No,Sat,Dinner,3
24.43540456461095,2.8706187879456304,Yes,Sat,Dinner,2
26.423846693872093,4.611311031399744,Yes,Sat,Dinner,2
15.34885955711139,2.1987058897347778,No,Sat,Dinner,2
11.453204793508165,1.2863927940679765,No,Sat,Dinner,2
18.95282705482005,2.8017826493556095,Yes,Sat,Dinner,2
28.28907465574424,3.587797885158376,No,Thur,Lunch,4
22.132698937257405,2.721651553919183,No,Thur,Lunch,2
15.992903216626214,2.5365944710483075,No,Thur,Lunch,2
18.731500044099988,3.2664756354863296,Yes,Thur,Lunch,2
15.844831369713335,3.1383905819639777,No,Thur,Lunch,2
9.128768125588639,1.8051729250264534,No,Thur,Lunch,1
35.75852143831361,3.6306278539461556,Yes,Thur,Lunch,2
15.444507617152569,1.9231718065193861,No,Thur,Lunch,2
31.850288957543476,3.6417513810333517,No,Thur,Lunch,4
11.9940802841787,2.0761180741312746,No,Thur,Lunch,2
19.803999495554127,3.6648742624865327,No,Thur,Lunch,2
26.014388489623748,4.726727322106407,No,Thur,Lunch,2
20.883562605033113,2.3920074283604715,No,Thur,Lunch,2
30.956566155665577,2.049989690739634,Yes,Fri,Dinner,2
22.846666351844693,3.0731371212848826,No,Fri,Dinner,2
5.5151922241095885,1.0945040252963052,Yes,Fri,Dinner,2
17.357037004551227,4.683980791995311,Yes,Fri,Dinner,2
21.69517211678934,2.610143432121025,No,Fri,Dinner,2
41.913192832822475,3.3218154233387702,Yes,Fri,Dinner,4
26.16791044499076,3.4350879513174033,Yes,Fri,Dinner,2
11.84929631603617,1.573397226489759,Yes,Fri,Dinner,2
21.078037039786587,2.3612026023208963,Yes,Fri,Dinner,2
13.23598418793749,1.468169544508801,No,Fri,Dinner,2
11.369885668698412,2.6817251403267073,Yes,Fri,Dinner,2
14.450887925931612,3.0145701867449537,Yes,Fri,Dinner,2
45.77906686301838,1.7413528657603148,Yes,Sat,Dinner,3
20.510322275001407,3.1107896657616934,Yes,Sat,Dinner,2
20.518397562652922,3.400807470378016,No,Sat,Dinner,2
14.043952828265892,1.7022833259889825,Yes,Sat,Dinner,2
19.82594690539716,4.241639388284073,Yes,Sat,Dinner,2
24.755940677843483,3.9916986966355803,Yes,Sat,Dinner,2
18.465414963991712,3.690278914709353,No,Sat,Dinner,2
15.72989751488288,4.026514814211418,Yes,Sat,Dinner,2
13.395992482789124,2.960476180487031,No,Sat,Dinner,2
7.011097948690331,0.9882250869345494,No,Sat,Dinner,1
34.81853084499378,2.9815396311005546,No,Sun,Dinner,3
24.227394683806725,2.0984632870099875,No,Sun,Dinner,2
25.66284814892345,3.47604691618437,No,Sun,Dinner,3
17.58801242198538,3.3675200976295265,No,Sun,Dinner,2
30.664061445852987,3.7608097957515825,No,Sun,Dinner,4
10.718247379350384,1.578326351280594,No,Thur,Lunch,2
